ID,Supply Chain Segment,Updated,Team Member,Status2,Timeline,Company,Facility Name,Facility Type,Product Type,Product,Workforce,Production Capacity,Website,Facility Phone,Facility City,Facility State or Province,Facility Country,Data Source,Latitude,Longitude,Status,Workforce_dummy,Icon
5070,Modules and Packs,NA,NA,Active,NA,"GS Yuasa Lithium Power, Inc.",GS Yuasa Lithium Power,NA,Cell assemblies and groupings,Packs,Unknown,NA,https://www.gsyuasa-lp.com,888-479-8272,Roswell,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.06258558,-84.31570442,Active,0,Manufacturing
8041,Service and Repair,7/31/22,NA,Active,NA,Guidehouse Insights,NA,NA,Consulting,Consulting and Analysis,164,NA,https://www.guidehouseinsights.com,303-997-7609,Boulder,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.01773481,-105.2776024,Active,164,Support Industries
3014,Other Battery Components and Materials,8/3/22,NA,Active,NA,"Halocarbon, LLC","North Augusta, SC Manufacturing Plant",NA,Electrode materials,Additives,Unknown,NA,https://www.halocarbon.com,470-419-6364,Beech Island,SC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.47746102,-81.93176669,Active,0,Manufacturing
1014,Raw Materials,6/18/23,NA,Planned or under construction,unknown timeline,Hard Creek Nickel Corp,Turnagain Nickel Project - Phase 1,NA,Cathode raw materials,Nickel concentrate; Cobalt concentrate,Unknown,33000 MT contained Ni/yr; 1800 MT contained Co/yr,https://www.gigametals.com,NA,Stikine Region,BC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,58.47441054,-128.8526319,Planned (unknown timeline),0,Raw Materials
9057,Research and Development,8/17/21,NA,Active,NA,Hazen Research Inc,Hazen Research Laboratory,NA,Manufacturing/ Process Development,Process development; pilot/demo on NMC; process development for recycling (direct and hydrometallurgy),Unknown,NA,https://www.hazenresearch.com,303-279 4501,Golden,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.78093704,-105.1662601,Active,0,Support Industries
7028,Equipment,8/5/22,NA,Active,NA,HED International,HED International,NA,Manufacturing Equipment,Ovens,15,NA,https://www.hed.com,609-466-1900,Ringoes,NJ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.40287985,-74.85387654,Active,15,Support Industries
5071,Modules and Packs,8/1/22,NA,Active,NA,Highpower International Inc.,Highpower International Inc.,NA,Cell assemblies and groupings,Packs,120,850 Wh/Yr,https://www.www.highpowertech.com,844-948-3076,Montain View,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.38,-122.08,Active,120,Manufacturing
70292,Equipment,8/28/22,NA,Active,NA,"Hilton International Industries, Co.",Hilton International Industries HQ,NA,Manufacturing Equipment,Winder,108,NA,https://www.hiltonind.com,941-371-2600,Sarasota,FL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,27.32305354,-82.44911654,Active,108,Support Industries
570999,Modules and Packs,5/1/23,CH,Planned or under construction,2026,Honda,Anna Engine Plant,NA,Battery Pack,NA,Unknown,NA,NA,NA,Anna,OH,US,https://www.charged-the-book.com/na-ev-supply-chain-map,40.3944932,-84.1727231,Planned (2026),0,Manufacturing
99920999,Electric Vehicles,5/1/23,CH,Planned or under construction,2026,Honda,East Liberty Auto Plant,NA,EVs,NA,Unknown,NA,NA,NA,East Liberty,OH,US,https://www.charged-the-book.com/na-ev-supply-chain-map,40.3310881,-83.5818921,Planned (2026),0,Manufacturing
99921999,Electric Vehicles,5/1/23,CH,Planned or under construction,2026,Honda,Marysville Auto Plant,NA,EVs,NA,327,NA,NA,NA,Marysville,OH,US,https://www.charged-the-book.com/na-ev-supply-chain-map,40.2364486,-83.3671432,Planned (2026),327,Manufacturing
99922999,Electric Vehicles,5/1/23,CH,Planned or under construction,2023,Honda,Honda of Canada Manufacturing,NA,EVs,NA,Unknown,NA,NA,NA,Alliston,ON,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,44.1539514,-79.8691544,Under Construction (2023),0,Manufacturing
4034,Electrodes and Cells,6/11/23,NA,Planned or under construction,NA,Honda - LGES Partnership,Honda LGES Fayette Battery Manufacturing Plant,NA,Prismatic (pouch) cells,Other/ Unknown,2200,40 GWh/yr,https://www.lgeshonda.com,NA,Jeffersonville,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.63010714,-83.56514809,Under construction (2025),2200,Manufacturing
5072,Modules and Packs,6/11/23,NA,Planned or under construction,NA,Honda - LGES Partnership,Honda LGES Battery Pack Manufacturing Plant,NA,Cell Assemblies/ Groupings,Packs,2200,40 GWh/yr,https://www.lgensolhonda.com,NA,Jeffersonville,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.63010714,-83.56514809,Under construction (2025),2200,Manufacturing
30152,Other Battery Components and Materials,8/7/22,NA,Active,NA,Honeywell International,Buffalo Research Lab,NA,Electrolyte (liquid),Liquid electrolyte,170,NA,https://www.Honeywell.com,716-827-6200,Buffalo,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.86816206,-78.8403631,Active,170,Manufacturing
5073,Modules and Packs,8/28/22,NA,Active,NA,HotStart Thermal Management,Corporate and Manufacturing HQ,NA,Non-cell components,Thermal Systems,180,NA,https://www.hotstart.com,509-534-6171,Spokane,WA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,47.66255359,-117.3274365,Active,180,Manufacturing
3029,Other Battery Components and Materials,6/14/23,NA,Active,NA,Huntsman Petrochemical LLC,Conroe Plant,NA,Electrolyte (liquid),Solvents,175,36287 MT/yr,https://www.huntsman.com,281-719-6000,Conroe,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.31385807,-95.38850785,Active,175,Manufacturing
5074,Modules and Packs,NA,NA,Active,NA,HYLIION,NA,NA,Non-cell components,Thermal Systems,Unknown,NA,https://www.hyliion.com,833-495-4466,Cedar Park,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.49997178,-97.79959079,Active,0,Manufacturing
53999,Modules and Packs,5/1/23,CH,Planned or under construction,2024,Hyundai,Hyundai Battery Plant Alabama,NA,Battery Pack,NA,400,15 GWh/yr,NA,NA,Montgomery,AL,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.27972222,-86.33,Planned (2024),400,Manufacturing
99923999,Electric Vehicles,5/1/23,CH,Planned or under construction,2025,Hyundai,Hyundai Georgia Facility,NA,EVs,NA,"8,100",500000 EVs/yr,NA,NA,Bryan County,GA,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.0236584,-81.4718387,Under Construction (2025),8100,Manufacturing
99924999,Electric Vehicles,5/1/23,CH,Active,NA,Hyundai,Hyundai Motor Manufacturing Alabama,NA,EVs,NA,"1,000",50000 EVs/yr,NA,NA,Montgomery,AL,US,https://www.alabamanewscenter.com/2023/04/21/mercedes-alabama-operation-gears-up-for-all-electric-maybach-suv/,32.3792233,-86.3077368,Active,1000,Manufacturing
4035,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,Hyundai-LGES JV,Hyundai LGES Bryan County Battery Plant,NA,Other/ Unknown cells,Other/ Unknown,Unknown,30 GWh/yr,NA,NA,NA,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.17006263,-81.45576149,Planned (unknown timeline),0,Manufacturing
4036,Electrodes and Cells,6/11/23,NA,Planned or under construction,NA,Hyundai-SK On,Bartow Battery Manufacturing Plant,NA,Prismatic (pouch) cells,Other/ Unknown,3500,35 GWh/yr,NA,NA,NA,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.26646601,-84.81559403,Planned (2025),3500,Manufacturing
9058,Research and Development,NA,NA,Active,NA,IBM,Almaden Lab,NA,Materials,Liquid Electrolyte,Unknown,NA,https://www.ibm.org,408-927-1080,San Jose,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.21059429,-121.8071709,Active,0,Support Industries
2032,Battery Grade Materials,11/27/22,NA,Planned or under construction,unknown timeline,ICL-IP America Inc.,St. Louis Facility,NA,Cathode Active Material (CAM),LFP,150,30000 MT LFP/yr,https://www.icl-ip.com,314-577-1600,St. Louis,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.54731011,-90.26886664,Planned (unknown timeline),150,Raw Materials
8042,Service and Repair,9/4/21,NA,Active,NA,IHS Markit,NA,NA,Consulting,Consulting and Analysis,Unknown,NA,https://www.ihsmarkit.com,800-447-2273,Washington,DC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.90769995,-77.04267089,Active,0,Support Industries
4037,Electrodes and Cells,6/11/23,NA,Active,NA,IM3NY,Imperium3 Huron Battery Manufacturing Plant I,NA,Other/ Unknown cells,Other/ Unknown,100,1 GWh/yr,https://www.im3ny.com,607-444-1545,Endicott,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.10497164,-76.04449393,Active,100,Manufacturing
4038,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,IM3NY,Imperium3 Huron Battery Manufacturing Plant II,NA,Other/ Unknown cells,Other/ Unknown,1600,29 GWh/yr,https://www.im3ny.com,607-444-1545,Endicott,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.10497164,-76.04449393,Under construction (unknown timeline),1600,Manufacturing
4039,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,IM3NY,Imperium3 Huron Battery Manufacturing Plant II,NA,Other/ Unknown cells,Other/ Unknown,800,8 GWh/yr,https://www.im3ny.com,607-444-1545,Endicott,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.10497164,-76.04449393,Planned (unknown timeline),800,Manufacturing
5075,Modules and Packs,8/10/21,NA,Active,NA,Indie Power Systems,Indie Power Systems,NA,Non-cell components,BMS,Unknown,NA,https://www.indiepowersystems.com,317-650-3627,Plano,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.01025282,-96.68917846,Active,0,Manufacturing
6033,End of Life,8/1/22,NA,Active,NA,INMETCO,INMETCO,Battery recycling - hydro/pyro/direct,Battery recycling - hydro/pyro/direct,Mixed metal intermediates - alloy/ salts/ sulfates/ mattes,64,NA,https://www.azr.com/about/inmetco/,724-758-5515,Ellwood City,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.85939974,-80.27487773,Active,64,End of Life
7030,Equipment,8/5/22,NA,Active,NA,Innovative Machine Corp.,Innovative Machine Corp.,NA,Manufacturing Equipment,Calendaring; Coaters; Slitters,28,NA,https://www.innovativemach.com,205-856-4100,Birmingham,AL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.6371104,-86.72970117,Active,28,Support Industries
7033,Equipment,8/28/22,NA,Active,NA,Intecells,Intecells,NA,Manufacturing Equipment,Coaters,10,NA,https://www.intecells.com,248-817-5911,Troy,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.54911935,-83.15375109,Active,10,Support Industries
6034,End of Life,8/1/22,NA,Active,NA,Interco - A Metaltronics Recycler,Interco,Shredding and screening (physical processing) - Black mass,Shredding and screening (physical processing) - Black mass,Black Mass,48,24000 tpa/yr,https://www.www.interco,877-200-0840,Madison,IL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.68500443,-90.16044954,Active,48,End of Life
6035,End of Life,9/4/21,NA,Active,NA,Interstate Battery Recycling LLC,Interstate Batteries,Collection and Logistics,Collection and Logistics,EOL Battery,Unknown,NA,https://www.interstatebatteries.com/recycling,888-872-4001,Dallas,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,NA,NA,Active,0,End of Life
10011,Modeling,6/29/21,NA,Active,NA,Intertek,NA,NA,Service,Intertek Battery Modeling and Simulations,Unknown,NA,https://www.intertek.com,713-543-3600,Houston,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,29.78308585,-95.63066931,Active,0,Support Industries
5076,Modules and Packs,8/26/21,NA,Planned or under construction,NA,Inventus Power,Woodridge IL Facility,NA,Cell assemblies and groupings,Packs,Unknown,NA,https://www.inventuspower.com,877-423-4242,Woodridge,IL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.69750103,-88.01201223,Planned (unknown timeline),0,Manufacturing
4040,Electrodes and Cells,6/11/23,NA,Active,NA,Ion Storage Systems,Ion Storage Systems,NA,Other/ Unknown cells,Solid state Lithium metal anode with a garnet ceramic electrolyte,43,0.01 GWh/yr,https://www.ionstoragesystems.com,301-204-22322,College Park,MD,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.97986115,-76.9256579,Active,43,Manufacturing
40302,Electrodes and Cells,11/25/22,NA,Active,NA,Ionblox,Ionblox,NA,Prismatic (pouch) cells,NMC with silicon anode,18,NA,https://www.ionblox.com,510-962-3682,Fremont,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.47352226,-121.9373592,Active,18,Manufacturing
20172,Battery Grade Materials,8/3/22,NA,Planned or under construction,2023,Ioneer,Rhyolite Ridge Lithium-Boron Project,NA,Cathode Battery Grade Materials,Lithium hydroxide (battery grade),290,3630 MT contained Li/yr,https://www.ioneer.com,775-382-4800,Silver Peak (nearest),NV,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.83031526,-117.8189836,Planned (2023),290,Raw Materials
6036,End of Life,7/24/22,NA,Active,NA,"IT Asset Partners (ITAP), Inc.",IT Asset Partners (ITAP),Other,Other,Other,125,NA,https://www.goitap.com/,323-685 4827,Chatsworth,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.23433408,-118.5788379,Active,125,End of Life
6037,End of Life,7/24/22,NA,Active,NA,IT eCycling Solutions LLC,IT eCycling Solutions,Collection and Logistics,Collection and Logistics,EOL Battery,5,NA,https://www.itecycling.com,734-604-6119,Lebanon,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,36.1796552,-86.28935336,Active,5,End of Life
9060,Research and Development,8/26/21,NA,Active,NA,ITN Energy Systems,ITN Energy Systems,NA,Battery Development,"Solid Electrolyte, Electrode chemistry",Unknown,NA,https://www.itnes.com,303-420-1141,Littleton,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.56923392,-105.1264815,Active,0,Support Industries
8043,Service and Repair,9/4/21,NA,Active,NA,Jabil Inc.,NA,NA,Toll Manufacturing,Many,Unknown,NA,https://www.jabil.com,312-664-1333,St. Petersburg,FL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,27.85918424,-82.64598735,Active,0,Support Industries
7038,Equipment,11/27/22,NA,Active,NA,Jakertech LLC,Jakertech,NA,Manufacturing Equipment,Process and equipment for injection molded solid state batteries,Unknown,NA,https://www.jakertechusa.com,612-801-8099,Fridley,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.06721115,-93.2335388,Active,0,Support Industries
9052,Research and Development,6/10/23,NA,Active,NA,JAKERTECH LLC,JAKERTECH,NA,Manufacturing technology development,Solid-state batteries - initially Lithium metal,3,NA,https://www.jakertechusa.com,612-801-8099,Fridley,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.06713891,-93.2334461,Active,3,Support Industries
1007,Raw Materials,6/18/23,CH,Planned or under construction,2023,Jervois Mining,Idaho Cobalt Project,NA,Cathode raw materials,Cobalt concentrates,38,1915 MT contained Ni/yr,https://www.jervoisglobal.com,6-139-583-0498,Lemhi County,ID,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.13067668,-114.3615809,Under construction (2023),150,Raw Materials
9062,Research and Development,NA,NA,Active,NA,Jet Propulsion Laboratory (JPL),Jet Propulsion Laboratory,NA,Battery Development,Space-rated Li-ion batteries,Unknown,NA,https://www.electrochem.jpl.nasa.gov,818-354-4321,Pasadena,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.19939591,-118.1750186,Active,0,Support Industries
5077,Modules and Packs,8/1/22,NA,Active,NA,Kautex,Kautex,NA,Non-cell components,Packaging Systems,900,NA,https://www.www.kautex.com,248-616-5100,Troy,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.32,-83.07,Active,900,Manufacturing
99925999,Electric Vehicles,5/1/23,CH,Planned or under construction,2024,Kia,Kia West Point Assembly Plant,NA,EVs,NA,Unknown,NA,NA,NA,West Point,GA,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.9160381,-85.1345574,Planned (2024),0,Manufacturing
9063,Research and Development,8/8/21,NA,Active,NA,Kodak,Kodak Cell Assembly Center,NA,Manufacturing,Pilot and production-scale coating lines and battery cell assembly services for both poutch and cylindrical batteries,Unknown,NA,https://www.kodak.com/en/advanced-materials/page/coating,585-722-2121,Rochester,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.19700456,-77.63017655,Active,0,Support Industries
5078,Modules and Packs,8/7/22,NA,Planned or under construction,NA,Kore Power,Kore Power,NA,Cell assemblies and groupings,Packs,3000,12 GWh/yr,https://www.korepower.com,208-904-1642,Buckeye,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.37524961,-112.6221912,Planned (unknown timeline),3000,Manufacturing
40233,Electrodes and Cells,8/7/22,NA,Planned or under construction,2023,Kore Power,Kore Power,NA,Other or unknown cells,Nickel manganese cobalt oxide (NMC) chemistry,3000,12 GWh/yr,https://www.korepower.com,208-904-1642,Buckeye,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.37524961,-112.6221912,Planned (2023),3000,Manufacturing
9064,Research and Development,8/27/21,NA,Active,NA,Koura - Orbia,Headquarters,NA,Materials,Electrolyte and electrolyte components,Unknown,NA,https://www.kouraglobal.com,800-424-5532,Waltham,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.40653994,-71.27253977,Active,0,Support Industries
9065,Research and Development,8/27/21,NA,Active,NA,Koura - Orbia,Mexichem Fluor Inc.,NA,Materials,Electrolyte and electrolyte components,Unknown,NA,https://www.kouraglobal.com,800-424-5532,St. Gabriel,LA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.23584445,-91.09959739,Active,0,Support Industries
30222,Other Battery Components and Materials,12/4/22,NA,Planned or under construction,unknown timeline,Koura - Orbia,LIPF6 Manufacturing Plant,NA,Electrolyte (liquid),LiFP6,80,10000 MT LiFP6/yr,https://www.kouraglobal.com,800-424-5532,St. Gabriel,LA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.23584445,-91.09959739,Planned (unknown timeline),80,Manufacturing
8045,Service and Repair,7/31/22,NA,Active,NA,Koura Global,NA,NA,Toll Manufacturing,Toll Manufacturing of liquid electrolyte,227,NA,https://www.kouraglobal.com,225-642-0094,San Gabriel,LA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.23542588,-91.09882455,Active,227,Support Industries
5079,Modules and Packs,8/28/22,NA,Active,NA,KULR Technology,KULR Technology,NA,Non-cell components,Thermal Systems,52,NA,https://www.kulrtechnology.com,408-675-7002,San Diego,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.83007719,-117.1629598,Active,52,Manufacturing
20182,Battery Grade Materials,8/3/22,NA,Active,NA,"Lanxess 70% 
Standard Lithium 30%",Lanxess Plant,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade),144,1310 MT contained Li/yr,https://www.standardlithium.com,203-573-2000,El Dorado,AR,US,NA,33.18583266,-92.70084893,Active,144,Raw Materials
20193,Battery Grade Materials,8/3/22,NA,Active,NA,"Lanxess 70% 
Standard Lithium 30%",Lanxess South Plant,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade),143,1310 MT contained Li/yr,https://www.standardlithium.com,203-573-2000,El Dorado,AR,US,NA,33.1121261,-92.66778346,Active,143,Raw Materials
20203,Battery Grade Materials,8/3/22,NA,Active,NA,"Lanxess 70% 
Standard Lithium 30%",Lanxess West Plant,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade),143,1310 MT contained Li/yr,https://www.standardlithium.com,203-573-2000,Magnolia,AR,US,NA,33.18458845,-92.93701528,Active,143,Raw Materials
5080,Modules and Packs,8/10/21,NA,Active,NA,"Latent Heat Solutions, LLC","Latent Heat Solutions, LLC",NA,Non-cell components,Thermal Systems,Unknown,NA,https://www.lhsmaterials.com,303-581-0801,Golden,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.77853813,-105.2345761,Active,0,Manufacturing
5082,Modules and Packs,8/10/21,NA,Active,NA,"Latent Heat Solutions, LLC",CAVU Group,NA,Non-cell components,Thermal Systems,Unknown,NA,https://www.lhsmaterials.com,303-581-0801,Moraine,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.72128006,-84.22059462,Active,0,Manufacturing
10012,Modeling,8/6/22,NA,Active,NA,"Leaptran, Inc.",NA,NA,Software,Leapmind,Unknown,NA,https://www.leaptran.com,210-643-1977,San Antonio,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,29.5030421,-98.55697098,Active,0,Support Industries
2043,Battery Grade Materials,6/14/23,NA,Planned or under construction,2027,LG Chem,LG Chem Clarksville  Plant,NA,Cathode Active Material (CAM),NMCA,860,120000 MT CAM/yr,https://www.lgchem.com,NA,Clarksville,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.04568143,-87.30693045,Planned (2027),860,Raw Materials
5083,Modules and Packs,8/8/22,NA,Planned or under construction,2024,LG Chem,Arizona plant,NA,Cell assemblies and groupings,Packs,2000,11 GWh/Yr,https://www.lgchem.com,480-358-3000,Queen Creek,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.25,-111.63,Planned (2024),2000,Manufacturing
9066,Research and Development,8/6/21,NA,Active,NA,"LG Chem Power, Inc.",LG Energy Solution MI,NA,Manufacturing,"Module & pack development, testing",Unknown,NA,https://www.lgenergymi.com,248-307-1800,Troy,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.54407374,-83.1109337,Active,0,Support Industries
4043,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,LG Energy Solution Ltd,Arizona EV plant,NA,Cylindrical cells,NMC,2000,27 GWh/yr,https://www.lgchem.com,480-358-3000,Queen Creek,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.25,-111.63,Planned (unknown timeline),2000,Manufacturing
4044,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,LG Energy Solution Ltd,Arizona ESS plant,NA,Prismatic (pouch) cells,LFP,2000,16 GWh/yr,https://www.lgchem.com,480-358-3000,Queen Creek,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.25,-111.63,Planned (unknown timeline),2000,Manufacturing
4045,Electrodes and Cells,6/11/23,NA,Active,NA,LG Energy Solution Michigan Inc.,LG Energy Solution Michigan Holland Battery Manufacturing Plant,NA,Prismatic (pouch) cells,NMC,1495,5 GWh/yr,https://www.lgenergymi.com,616-494-7100,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75571462,-86.0695218,Active,1495,Manufacturing
4046,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,LG Energy Solution Michigan Inc.,LG Energy Solution Michigan Holland Battery Manufacturing Plant,NA,Prismatic (pouch) cells,NMC,1200,20 GWh/yr,https://www.lgenergymi.com,616-494-7100,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75571462,-86.0695218,Under construction (unknown timeline),1200,Manufacturing
5084,Modules and Packs,6/19/23,NA,Active,NA,LG Energy Solution Michigan Inc.,LG Chem Michigan Battery Manufacturing Plant,NA,Cell Assemblies/ Groupings,Packs,1495,5 GWh,https://www.lgenergymi.com,616-494-7100,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75571462,-86.0695218,Active,1495,Manufacturing
5085,Modules and Packs,6/19/23,NA,Planned or under construction,NA,LG Energy Solution Michigan Inc.,LG Chem Michigan Battery Manufacturing Plant,NA,Cell Assemblies/ Groupings,Packs,1100,20 GWh/yr,https://www.lgenergymi.com,616-494-7100,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75571462,-86.0695218,Under construction (2025),1100,Manufacturing
6038,End of Life,8/8/22,NA,Active,NA,Li Industries,Li Industries,Battery recycling - hydro/pyro/direct,Battery recycling - hydro/pyro/direct,Cathode Precursor,10,NA,https://www.li-ind.com,NA,Blacksburg,VA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.20160277,-80.41273094,Active,10,End of Life
40272,Electrodes and Cells,8/28/22,NA,Active,NA,LI-CAP Technologies,LI-CAP Technologies,NA,Electrodes,Other/Unknown,26,NA,https://www.licaptech.com,916-329-8099,Sacramento,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.57168543,-121.3307179,Active,26,Manufacturing
6039,End of Life,8/27/21,NA,Active,NA,Li-Cycle,Ontario Spoke,Shredding and screening (physical processing) - Black mass,Shredding and screening (physical processing) - Black mass,Black Mass,Unknown,NA,https://www.li-cycle.com,877-542-9253,Kingston,ON,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.25353463,-76.49039037,Active,0,End of Life
6040,End of Life,8/27/22,CH,Active,NA,Li-Cycle,North American Hub,Shredding and screening (physical processing) - Black mass,Shredding and screening (physical processing) - Black mass,Black Mass,270,NA,https://www.li-cycle.com,877-542-9254,Rochester,NY,US,https://www.charged-the-book.com/na-ev-supply-chain-map,43.1565779,-77.6088465,Active,270,End of Life
65999,End of Life,5/1/23,CH,Active,NA,Li-Cycle,Alabama Spoke,NA,NA,NA,30,5000 tpa/yr,NA,NA,Tuscaloosa,AL,US,https://www.charged-the-book.com/na-ev-supply-chain-map,33.18203395,-87.4437218,Active,30,End of Life
612999,End of Life,5/1/23,CH,Active,NA,Li-Cycle,Arizona Spoke,NA,NA,NA,Unknown,10000 tpa/yr,NA,NA,Gilbert,AZ,US,https://www.charged-the-book.com/na-ev-supply-chain-map,33.3528264,-111.789027,Active,0,End of Life
672999,End of Life,5/1/23,CH,Planned or under construction,2023,Li-Cycle,Ohio Spoke,NA,NA,NA,35,15000 tpa/yr,NA,NA,Warren,OH,US,https://www.charged-the-book.com/na-ev-supply-chain-map,41.2375569,-80.8184166,Under Construction (2023),35,End of Life
20372,Battery Grade Materials,11/26/22,NA,Active,NA,Libama LLC,Libama LLC,NA,Anode Battery Grade (BG) Materials,Bi-functional advanced metal anode,2,NA,https://www.li-bama.com,931-526-9591,Cookeville,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,36.2,-86,Active,2,Raw Materials
10102,Raw Materials,12/4/22,NA,Planned or under construction,unknown timeline,Lilac Solutions,Lilac Solutions,NA,Cathode raw materials,Lithium,250,NA,https://www.lilacsolutions.com,401-714-7906,Fernley,NV,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.60907033,-119.2532772,Planned (unknown timeline),250,Raw Materials
7034,Equipment,8/28/22,NA,Active,NA,Liminal Insights,Liminal Insights,NA,Testing Equipment,Other,30,NA,https://www.liminalinsights.com,510-298-7541,Emeryville,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.83200623,-122.282006,Active,30,Support Industries
